39	5	8A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 48	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 50	12.50 Mts. conMz. 27 Huerto. 50	12.50 Mts. con sendero la ceiba	0.5721	0.3269
40	5	9	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 49	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 51	12.50 Mts. conMz. 27 Huerto. 51	12.50 Mts. con sendero la ceiba	0.6471	0.3474
41	5	9A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 50	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 52	12.50 Mts. conMz. 27 Huerto. 52	12.50 Mts. con sendero la ceiba	0.724	0.3654
42	5	10	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 51	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 53	12.50 Mts. conMz. 27 Huerto. 53	12.50 Mts. con sendero la ceiba	0.8721	0.4064
43	5	10A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 52	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 54	12.50 Mts. conMz. 27 Huerto. 54	12.50 Mts. con sendero la ceiba	0.799	0.3859
44	6	1	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 53	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 55	12.50 Mts. conMz. 27 Huerto. 55	12.50 Mts. con sendero la ceiba	0.8048	0.791
45	6	1A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 54	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 56	12.50 Mts. conMz. 27 Huerto. 56	12.50 Mts. con sendero la ceiba	0.726	0.7603
46	6	2	312.5	1	1	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 55	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 57	12.50 Mts. conMz. 27 Huerto. 57	12.50 Mts. con sendero la ceiba	0.6548	0.7423
47	6	2A	312.5	1	1	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 56	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 58	12.50 Mts. conMz. 27 Huerto. 58	12.50 Mts. con sendero la ceiba	0.5779	0.7167
48	6	3	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 57	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 59	12.50 Mts. conMz. 27 Huerto. 59	12.50 Mts. con sendero la ceiba	0.5029	0.6962
49	6	3A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 58	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 60	12.50 Mts. conMz. 27 Huerto. 60	12.50 Mts. con sendero la ceiba	0.4202	0.6679
50	6	4	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 59	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 61	12.50 Mts. conMz. 27 Huerto. 61	12.50 Mts. con sendero la ceiba	0.351	0.6423
51	6	4A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 60	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 62	12.50 Mts. conMz. 27 Huerto. 62	12.50 Mts. con sendero la ceiba	0.2817	0.6269
52	6	5	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 61	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 63	12.50 Mts. conMz. 27 Huerto. 63	12.50 Mts. con sendero la ceiba	0.2029	0.6013
53	6	5A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 62	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 64	12.50 Mts. conMz. 27 Huerto. 64	12.50 Mts. con sendero la ceiba	0.126	0.5859
54	6	6	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 63	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 65	12.50 Mts. conMz. 27 Huerto. 65	12.50 Mts. con sendero la ceiba	0.1913	0.2141
55	6	6A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 64	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 66	12.50 Mts. conMz. 27 Huerto. 66	12.50 Mts. con sendero la ceiba	0.2663	0.2397
56	6	7	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 65	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 67	12.50 Mts. conMz. 27 Huerto. 67	12.50 Mts. con sendero la ceiba	0.3394	0.2526
57	6	7A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 66	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 68	12.50 Mts. conMz. 27 Huerto. 68	12.50 Mts. con sendero la ceiba	0.4125	0.2833
58	6	8	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 67	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 69	12.50 Mts. conMz. 27 Huerto. 69	12.50 Mts. con sendero la ceiba	0.4894	0.3167
59	6	8A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 68	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 70	12.50 Mts. conMz. 27 Huerto. 70	12.50 Mts. con sendero la ceiba	0.5567	0.3295
60	6	9	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 69	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 71	12.50 Mts. conMz. 27 Huerto. 71	12.50 Mts. con sendero la ceiba	0.6433	0.3449
61	6	9A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 70	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 72	12.50 Mts. conMz. 27 Huerto. 72	12.50 Mts. con sendero la ceiba	0.7221	0.3859
62	6	10	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 71	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 73	12.50 Mts. conMz. 27 Huerto. 73	12.50 Mts. con sendero la ceiba	0.7913	0.3962
63	6	10A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 72	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 74	12.50 Mts. conMz. 27 Huerto. 74	12.50 Mts. con sendero la ceiba	0.8683	0.4192
64	7	1	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 73	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 75	12.50 Mts. conMz. 27 Huerto. 75	12.50 Mts. con sendero la ceiba	0.801	0.7859
65	7	1A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 74	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 76	12.50 Mts. conMz. 27 Huerto. 76	12.50 Mts. con sendero la ceiba	0.726	0.7577
66	7	2	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 75	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 77	12.50 Mts. conMz. 27 Huerto. 77	12.50 Mts. con sendero la ceiba	0.6471	0.7372
67	7	2A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 76	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 78	12.50 Mts. conMz. 27 Huerto. 78	12.50 Mts. con sendero la ceiba	0.5702	0.7064
68	7	3	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 77	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 79	12.50 Mts. conMz. 27 Huerto. 79	12.50 Mts. con sendero la ceiba	0.4913	0.6833
69	7	3A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 78	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 80	12.50 Mts. conMz. 27 Huerto. 80	12.50 Mts. con sendero la ceiba	0.4183	0.6679
70	7	4	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 79	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 81	12.50 Mts. conMz. 27 Huerto. 81	12.50 Mts. con sendero la ceiba	0.351	0.6372
71	7	4A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 80	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 82	12.50 Mts. conMz. 27 Huerto. 82	12.50 Mts. con sendero la ceiba	0.2644	0.6269
72	7	5	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 81	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 83	12.50 Mts. conMz. 27 Huerto. 83	12.50 Mts. con sendero la ceiba	0.1952	0.609
73	7	5A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 82	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 84	12.50 Mts. conMz. 27 Huerto. 84	12.50 Mts. con sendero la ceiba	0.1202	0.5782
74	7	6	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 83	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 85	12.50 Mts. conMz. 27 Huerto. 85	12.50 Mts. con sendero la ceiba	0.1894	0.209
75	7	6A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 84	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 86	12.50 Mts. conMz. 27 Huerto. 86	12.50 Mts. con sendero la ceiba	0.249	0.2321
76	7	7	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 85	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 87	12.50 Mts. conMz. 27 Huerto. 87	12.50 Mts. con sendero la ceiba	0.3356	0.2551
77	7	7A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 86	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 88	12.50 Mts. conMz. 27 Huerto. 88	12.50 Mts. con sendero la ceiba	0.4087	0.2833
78	7	8	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 87	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 89	12.50 Mts. conMz. 27 Huerto. 89	12.50 Mts. con sendero la ceiba	0.4779	0.309
79	7	8A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 88	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 90	12.50 Mts. conMz. 27 Huerto. 90	12.50 Mts. con sendero la ceiba	0.5548	0.3244
80	7	9	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 89	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 91	12.50 Mts. conMz. 27 Huerto. 91	12.50 Mts. con sendero la ceiba	0.6471	0.35
